Test Time (s),Indent Disp. (nm),Indent Act. Load (µN),Indent Load (µN),Indent Disp. Volt. (V),Indent Act. Load Volt. (V),Indent Act. Output Volt. (V),Dynamic Freq. (Hz),Disp. Amp. (nm),Phase Shift (deg),Load Amp. (µN),Dynamic Comp. (nm/µN),Disp. Amp. Volt. (V),Load Amp. Volt. (V),Storage Mod. (GPa),Loss Mod. (GPa),Hardness (GPa),Complex Mod. (GPa),Tan-Delta,Storage Stiff. (µN/nm),Loss Stiff. (µN/nm),Complex Stiff. (µN/nm),Damping (g/s),Contact Area (nm^2),Contact Depth (nm),Ref. Stor. Mod. (GPa),Ref. Loss Mod. (GPa),Ref. Hardness (GPa),Ref. Compl. Mod. (GPa),Ref. Indent Disp. (nm),Ref. Contact Area (nm^2),Ref. Cont. Depth. (nm)
24.027784,914.367192,3300.491998,2899.838334,-0.186242,2.863854,2.863854,280.0,0.129272,-7.184688,31.987388,0.004041,1.912272e-005,0.009807,60.98703,6.559613,0.170227,61.338784,0.107558,285.592575,30.717624,287.23978,0.01746,17222997.268169,906.797142,66.3,7.131062,0.201178,66.682397,843.271304,14573257.829693,835.701253
24.032804,914.609046,3288.743739,2887.995722,-0.18629,2.858743,2.858743,280.0,0.129524,-7.36919,31.93891,0.004055,1.91601e-005,0.009809,60.698772,6.70311,0.169445,61.067771,0.110432,284.31968,31.3981,286.04811,0.017847,17232326.56907,907.036145,66.3,7.321667,0.202161,66.703049,839.128793,14443640.445363,831.555893
24.037825,914.97821,3302.03817,2901.137927,-0.186368,2.864501,2.864501,280.0,0.129958,-8.064495,32.011969,0.00406,1.922423e-005,0.009812,60.489283,7.325788,0.170092,60.931277,0.121109,283.438124,34.326866,285.509201,0.019512,17244457.391893,907.346818,66.3,8.029517,0.204341,66.784453,837.122322,14354211.9778,829.49093
24.042845,915.161613,3297.331893,2896.359686,-0.186405,2.862451,2.862451,280.0,0.130582,-7.9047,31.99763,0.004081,1.931655e-005,0.009814,60.142642,7.141578,0.169755,60.565167,0.118744,281.862799,33.469518,283.842995,0.019024,17250448.927411,907.500219,66.3,7.872728,0.206294,66.765783,832.012322,14195096.350725,824.350929
24.047866,915.333045,3297.851736,2896.811298,-0.186439,2.86267,2.86267,280.0,0.131007,-7.859852,32.008626,0.004093,1.93795e-005,0.009817,59.939505,7.079097,0.169726,60.356093,0.118104,280.957063,33.182162,282.909751,0.018861,17256133.005339,907.645723,66.3,7.830297,0.207659,66.760794,829.99118,14104014.058986,822.303857
24.052886,915.587001,3307.639624,2906.495011,-0.186493,2.866905,2.866905,280.0,0.131375,-7.973008,32.064611,0.004097,1.943384e-005,0.009819,59.833632,7.171698,0.170207,60.261902,0.119861,280.529492,33.624448,282.53743,0.019112,17264587.184097,907.86209,66.3,7.946761,0.208985,66.774554,829.007139,14061118.687311,821.282229
24.057906,915.807125,3296.584112,2895.353905,-0.186536,2.862102,2.862102,280.0,0.131167,-7.910922,32.019471,0.004096,1.940306e-005,0.009822,59.838929,7.115055,0.169462,60.260446,0.118903,280.634579,33.368419,282.611426,0.018967,17274465.854405,908.114844,66.3,7.883298,0.208033,66.767031,828.97451,14071655.357418,821.282229
24.062927,916.092401,3311.192663,2909.844345,-0.186596,2.868425,2.868425,280.0,0.130849,-7.824872,32.098872,0.004076,1.935609e-005,0.009825,60.171325,7.070092,0.170193,60.585266,0.117499,282.286704,33.168508,284.228664,0.018853,17285883.567225,908.40688,66.3,7.790208,0.206629,66.756103,834.088617,14237825.686129,826.403096
24.067947,916.168543,3303.550286,2902.174668,-0.18661,2.86511,2.86511,280.0,0.132451,-7.918553,32.070239,0.00413,1.9593e-005,0.009827,59.26199,7.061504,0.169756,59.681222,0.119157,278.013868,33.127408,279.9806,0.01883,17285038.170994,908.38526,66.3,7.900135,0.212471,66.769021,821.949563,13810065.728195,814.166281
24.072968,916.341557,3307.607751,2906.162454,-0.186646,2.866862,2.866862,280.0,0.132922,-8.018183,32.098403,0.004141,1.966277e-005,0.00983,59.054835,7.130045,0.169936,59.483704,0.120736,277.084689,33.454097,279.096939,0.019016,17290359.34074,908.521331,66.3,8.004797,0.214192,66.781485,818.95572,13717907.850426,811.135494
24.077988,916.430332,3314.292572,2912.81156,-0.186664,2.869754,2.869754,280.0,0.132527,-8.43254,32.139267,0.004124,1.960432e-005,0.009832,59.265564,7.52971,0.170285,59.741976,0.12705,278.104724,35.333299,280.340292,0.020084,17294251.271114,908.62084,66.3,8.423437,0.213107,66.832958,821.975773,13819093.516037,814.166281
24.083009,916.740506,3304.89541,2903.29149,-0.186727,2.865671,2.865671,280.0,0.132908,-8.531335,32.102204,0.00414,1.96606e-005,0.009835,58.955703,7.584533,0.169618,59.441569,0.128648,276.743734,35.602529,279.024434,0.020237,17305885.665297,908.918237,66.3,8.529363,0.21451,66.846391,817.95001,13684168.672106,810.127741
24.088029,916.823592,3319.898769,2918.259591,-0.186745,2.872165,2.872165,280.0,0.133636,-8.592889,32.183431,0.004152,1.976835e-005,0.009837,58.745728,7.616512,0.170482,59.237419,0.129652,275.762637,35.753227,278.07072,0.020323,17306456.216256,908.932819,66.3,8.595939,0.217147,66.854919,815.002761,13587315.894947,807.111988
24.093049,916.946091,3309.987979,2908.302995,-0.186768,2.86787,2.86787,280.0,0.134092,-8.412848,32.143808,0.004172,1.983575e-005,0.00984,58.458661,7.421418,0.169862,58.927859,0.126952,274.449804,34.841831,276.652577,0.019804,17310834.470232,909.044706,66.3,8.416889,0.218487,66.832133,811.009825,13458252.602386,803.10844
24.09807,917.052601,3317.505233,2915.777071,-0.18679,2.871121,2.871121,280.0,0.134099,-8.40061,32.188735,0.004166,1.983676e-005,0.009843,58.54446,7.419849,0.170258,59.012778,0.126739,274.883267,34.83835,277.082156,0.019802,17314696.097637,909.143378,66.3,8.402776,0.218355,66.830357,813.016948,13500797.791927,805.107725
24.10309,917.248451,3320.713733,2918.906717,-0.18683,2.872501,2.872501,280.0,0.134497,-8.506549,32.212786,0.004175,1.989565e-005,0.009845,58.36679,7.495202,0.170377,58.846073,0.128416,274.100047,35.198699,276.350835,0.020007,17321140.274871,909.308014,66.3,8.513949,0.21984,66.844426,810.051096,13423972.224484,802.11066
24.108111,917.644561,3313.704658,2911.738942,-0.186911,2.869452,2.869452,280.0,0.134242,-8.445883,32.187343,0.004171,1.985804e-005,0.009848,58.422801,7.446457,0.169798,58.895444,0.127458,274.495511,34.986667,276.716194,0.019887,17337865.413738,909.735157,66.3,8.45047,0.218672,66.836371,812.016865,13462735.597058,804.107461
24.113131,918.033483,3328.202937,2926.076618,-0.186993,2.875707,2.875707,280.0,0.134953,-8.508135,32.266261,0.004182,1.996321e-005,0.00985,58.201707,7.47721,0.170505,58.680042,0.128471,273.556324,35.143954,275.804568,0.019976,17350498.47898,910.057649,66.3,8.517603,0.221255,66.844892,809.089953,13370767.6425,801.114119
24.118152,918.105577,3316.782523,2914.631416,-0.187006,2.870767,2.870767,280.0,0.136229,-9.101085,32.219279,0.004228,2.015184e-005,0.009853,57.378821,7.910622,0.169847,57.92156,0.137867,269.685267,37.180588,272.236183,0.021134,17350063.848613,910.046556,66.3,9.140555,0.226768,66.927123,798.292571,12995029.400748,790.23355
24.123172,918.359867,3327.311313,2925.055727,-0.187059,2.875309,2.875309,280.0,0.136181,-9.121121,32.278892,0.004219,2.014475e-005,0.009855,57.503676,7.943367,0.170357,58.049718,0.138137,270.346925,37.344826,272.914082,0.021227,17359672.886332,910.291771,66.3,9.158462,0.226462,66.929571,800.26888,13058872.855452,792.200784
24.128192,918.43524,3326.974204,2924.689984,-0.187074,2.875161,2.875161,280.0,0.135736,-8.97677,32.285691,0.004204,2.0079e-005,0.009858,57.752025,7.844359,0.170293,58.282333,0.135828,271.54891,36.884023,274.042408,0.020965,17364071.876087,910.404006,66.3,9.005415,0.224434,66.9088,803.192056,13175252.624793,795.160822
24.133213,918.609995,3322.971932,2920.619138,-0.187109,2.873424,2.873424,280.0,0.136097,-9.072683,32.274737,0.004217,2.013241e-005,0.009861,57.526963,7.902738,0.169998,58.067243,0.137375,270.538275,37.165061,273.079109,0.021125,17370184.16795,910.559929,66.3,9.10793,0.225802,66.922675,800.25085,13077365.355129,792.200784
24.138233,918.817542,3335.964824,2933.526169,-0.187152,2.879028,2.879028,280.0,0.137021,-9.092334,32.346271,0.004236,2.026905e-005,0.009863,57.216895,7.882492,0.170695,57.757309,0.137765,269.119298,37.075252,271.661133,0.021074,17375247.346709,910.689068,66.3,9.133827,0.229192,66.926204,796.399676,12940543.241144,788.271201
24.143254,918.938724,3324.061979,2921.578509,-0.187175,2.873883,2.873883,280.0,0.13728,-8.92163,32.29696,0.004251,2.030737e-005,0.009866,57.016759,7.707163,0.169956,57.535303,0.135174,268.216439,36.255795,270.65576,0.020608,17380233.886474,910.816232,66.3,8.962013,0.229805,66.902972,793.459302,12853861.246957,785.33681
24.148274,918.993641,3336.952848,2934.446152,-0.187187,2.879448,2.879448,280.0,0.137321,-8.920931,32.36795,0.004243,2.031348e-005,0.009868,57.13808,7.720952,0.170686,57.657379,0.135128,268.798297,36.322163,271.241265,0.020646,17381674.599065,910.852969,66.3,8.958983,0.229813,66.902566,795.432527,12909691.100107,787.291855
24.153295,919.126818,3333.11123,2930.55298,-0.187213,2.877785,2.877785,280.0,0.137659,-9.036609,32.35777,0.004254,2.036339e-005,0.009871,56.929631,7.798099,0.170417,57.461232,0.136978,267.852485,36.689861,270.353656,0.020855,17386193.35696,910.968183,66.3,9.081632,0.231134,66.919101,792.519745,12819001.041398,784.36111
24.158315,919.295312,3332.561607,2929.936572,-0.187247,2.877541,2.877541,280.0,0.137351,-8.953571,32.363572,0.004244,2.03179e-005,0.009873,57.089224,7.743688,0.170307,57.612014,0.135642,268.662418,36.44187,271.122674,0.020714,17393838.943197,911.163084,66.3,8.993055,0.229695,66.907137,795.424083,12896642.504276,787.291855
24.163335,919.57105,3343.247336,2940.508987,-0.187305,2.882139,2.882139,280.0,0.137251,-8.925032,32.423945,0.004233,2.03031e-005,0.009876,57.246146,7.736848,0.170814,57.7666,0.135151,269.483305,36.420818,271.933315,0.020702,17404481.949751,911.434321,66.3,8.960482,0.229118,66.902767,797.388496,12975573.273357,789.251766
24.168356,919.566676,3331.801692,2929.06993,-0.187302,2.877202,2.877202,280.0,0.138768,-8.998777,32.376784,0.004286,2.052744e-005,0.009879,56.431668,7.704362,0.170189,56.95516,0.136526,265.622023,36.264181,268.086087,0.020613,17400922.497399,911.343618,66.3,9.051641,0.234916,66.915037,786.755367,12606397.124636,778.532309
24.173376,919.757262,3346.268786,2943.457789,-0.187342,2.883434,2.883434,280.0,0.139148,-8.972243,32.455488,0.004287,2.058368e-005,0.009881,56.407241,7.678026,0.170963,56.9274,0.136118,265.551318,36.146245,268.0001,0.020546,17406726.029537,911.4915,66.3,9.024606,0.236189,66.911386,785.830824,12599686.720479,777.565062
24.178397,919.828074,3339.373764,2936.537485,-0.187355,2.880459,2.880459,280.0,0.138715,-8.629066,32.43046,0.004277,2.051962e-005,0.009884,56.610342,7.401213,0.170518,57.092108,0.13074,266.543892,34.847838,268.812236,0.019808,17411484.002882,911.61272,66.3,8.668034,0.233887,66.864227,789.656628,12694052.656923,781.441275
24.183417,919.922657,3342.417102,2939.543547,-0.187374,2.881768,2.881768,280.0,0.138885,-8.296513,32.453672,0.004279,2.054474e-005,0.009886,56.627604,7.111793,0.170657,57.072437,0.125589,266.652102,33.488518,268.746766,0.019035,17415002.208697,911.702343,66.3,8.326538,0.233935,66.820814,789.661589,12704361.647837,781.441275
24.188438,920.125132,3350.118904,2947.162762,-0.187416,2.885078,2.885078,280.0,0.139089,-8.364736,32.499535,0.00428,2.057492e-005,0.009889,56.601369,7.168409,0.171028,57.053493,0.126647,266.582318,33.761921,268.71174,0.019191,17422027.179691,911.881269,66.3,8.396714,0.234661,66.829595,789.685138,12697712.895766,781.441275
24.193458,920.122152,3340.019879,2937.069448,-0.187413,2.880727,2.880727,280.0,0.138531,-8.193324,32.458901,0.004268,2.049245e-005,0.009891,56.804806,7.040673,0.170425,57.239472,0.123945,267.557177,33.162381,269.6045,0.01885,17424203.094222,911.936681,66.3,8.217555,0.232162,66.807322,792.54658,12790750.746001,784.36111
24.198478,920.293419,3355.183854,2952.161956,-0.18745,2.887252,2.887252,280.0,0.138709,-8.249808,32.540981,0.004263,2.051883e-005,0.009894,56.867098,7.096945,0.171243,57.308232,0.124799,267.892649,33.432681,269.970768,0.019003,17429677.080226,912.076068,66.3,8.27416,0.232764,66.814308,792.578461,12822845.77738,784.36111
24.203499,920.555347,3345.75142,2942.626413,-0.187502,2.88318,2.88318,280.0,0.1391,-8.356767,32.503719,0.00428,2.057665e-005,0.009896,56.577281,7.158327,0.170598,57.02833,0.126523,266.602076,33.731293,268.727496,0.019173,17439450.134145,912.324867,66.3,8.388475,0.23427,66.828561,789.671755,12699595.182811,781.441275
24.208519,920.807791,3352.381438,2949.153588,-0.187555,2.886026,2.886026,280.0,0.13863,-7.780832,32.544419,0.00426,2.050703e-005,0.009899,56.951546,6.693829,0.170862,57.343578,0.117536,268.453747,31.552847,270.301677,0.017935,17450898.465221,912.61622,66.3,7.792604,0.231559,66.756383,794.505296,12876616.585137,786.313725
24.21354,921.074584,3356.717668,2953.381607,-0.18761,2.887881,2.887881,280.0,0.138452,-7.588929,32.57398,0.00425,2.048071e-005,0.009901,57.105764,6.540891,0.170998,57.47914,0.11454,269.265519,30.841658,271.026065,0.017531,17461899.285662,912.89609,66.3,7.593998,0.230494,66.733491,796.449695,12954609.050438,788.271201
24.21856,921.091009,3348.801182,2945.462379,-0.187611,2.884473,2.884473,280.0,0.13847,-7.756308,32.543944,0.004255,2.048342e-005,0.009904,57.009756,6.678064,0.170534,57.399554,0.117139,268.820342,31.489338,270.658372,0.017899,17462876.173068,912.920938,66.3,7.766314,0.230642,66.753319,795.461925,12911808.690867,787.291855
24.223581,921.466247,3363.708777,2960.214891,-0.18769,2.890871,2.890871,280.0,0.137208,-7.746537,32.624873,0.004206,2.029679e-005,0.009907,57.745753,6.744914,0.171212,58.138334,0.116804,272.42664,31.820421,274.278715,0.018087,17480302.069464,913.364064,66.3,7.744081,0.225695,66.750736,806.234103,13260563.318171,798.13192
24.228601,921.551198,3352.538557,2949.014554,-0.187706,2.886064,2.886064,280.0,0.136878,-7.466309,32.579087,0.004201,2.024786e-005,0.009909,57.847054,6.506229,0.170518,58.211791,0.112473,272.944821,30.698909,274.665794,0.01745,17485461.881086,913.495228,66.3,7.456956,0.223994,66.718035,807.18072,13311056.933222,799.124751
24.233621,921.765247,3362.317044,2958.705238,-0.18775,2.890261,2.890261,280.0,0.137028,-7.06358,32.63506,0.004199,2.027017e-005,0.009912,57.934082,6.156926,0.170998,58.260326,0.106275,273.417458,29.057352,274.957153,0.016517,17493395.116023,913.696855,66.3,7.046011,0.22395,66.673355,808.187209,13357196.219696,800.118817
24.238642,921.950034,3363.025579,2959.340021,-0.187788,2.890559,2.890559,280.0,0.137253,-7.157219,32.64698,0.004204,2.030344e-005,0.009914,57.825136,6.229568,0.17097,58.159728,0.107731,272.955272,29.405786,274.534662,0.016715,17500059.524909,913.866196,66.3,7.142575,0.224757,66.683629,807.208589,13312076.30381,799.124751
24.243662,922.034363,3358.049752,2954.332934,-0.187804,2.888416,2.888416,280.0,0.135872,-6.998753,32.631248,0.004164,2.009917e-005,0.009917,58.476725,6.149364,0.17061,58.799167,0.105159,276.089958,29.033394,277.612325,0.016503,17507535.91514,914.056129,66.3,6.972054,0.219314,66.66558,816.094223,13619590.377057,808.115989
24.248683,922.178787,3371.729573,2967.952633,-0.187835,2.894288,2.894288,280.0,0.135517,-7.070604,32.706113,0.004143,2.004654e-005,0.009919,58.786659,6.242452,0.171334,59.117168,0.106188,277.600463,29.477905,279.161179,0.016756,17513489.661778,914.20735,66.3,7.04028,0.217928,66.67275,820.115937,13769025.248621,812.1445
24.253703,922.422456,3359.718403,2955.846426,-0.187883,2.889119,2.889119,280.0,0.135848,-7.098549,32.656307,0.00416,2.009554e-005,0.009922,58.500142,6.240512,0.170548,58.832054,0.106675,276.321847,29.476677,277.889614,0.016755,17522920.512058,914.446831,66.3,7.072563,0.219059,66.676166,817.096864,13642478.239365,809.12124
24.258724,922.697166,3372.105232,2968.11998,-0.187941,2.894429,2.894429,280.0,0.135416,-6.457011,32.716577,0.004139,2.003158e-005,0.009922,58.908683,5.701603,0.171137,59.183961,0.096787,278.345386,26.940256,279.646083,0.015313,17534738.930773,914.746845,66.3,6.416988,0.216776,66.609817,823.129378,13843021.034451,815.179057
24.263744,922.835364,3369.260166,2965.221074,-0.187968,2.893202,2.893202,280.0,0.13458,-6.441422,32.711439,0.004114,1.990793e-005,0.009925,59.306775,5.721209,0.170894,59.582093,0.096468,280.289732,27.039005,281.590912,0.015369,17542668.045988,914.948068,66.3,6.395832,0.213572,66.607782,828.149166,14037093.793825,820.26187
24.268764,923.056531,3367.614526,2963.487289,-0.188013,2.892487,2.892487,280.0,0.134206,-6.603633,32.712148,0.004103,1.985273e-005,0.009927,59.458978,5.880805,0.1707,59.749092,0.098905,281.087398,27.801021,282.458885,0.015802,17552450.219913,915.196251,66.3,6.557418,0.212239,66.623492,830.164138,14117102.692089,822.303857
24.273785,923.408526,3379.2176,2974.945561,-0.188087,2.897451,2.897451,280.0,0.134119,-6.5775,32.777224,0.004092,1.983984e-005,0.00993,59.619898,5.870757,0.171223,59.908247,0.09847,281.957623,27.7643,283.321297,0.015782,17566089.890972,915.54218,66.3,6.528545,0.211742,66.620657,833.24272,14204648.924939,825.376374
24.278805,923.604113,3367.377886,2963.030495,-0.188125,2.892363,2.892363,280.0,0.133862,-6.492897,32.728437,0.00409,1.980184e-005,0.009932,59.645147,5.795933,0.170453,59.926092,0.097174,282.150686,27.417594,283.479689,0.015584,17575264.493653,915.774787,66.3,6.442609,0.210611,66.61229,833.205701,14224108.119665,825.376374
24.283826,923.892933,3381.617531,2977.150659,-0.188186,2.898461,2.898461,280.0,0.133038,-6.343178,32.806302,0.004055,1.967992e-005,0.009935,60.232761,5.708646,0.171134,60.502679,0.094776,285.03631,27.014723,286.313627,0.015355,17588334.386981,916.106041,66.3,6.283677,0.207347,66.597107,841.412888,14516542.778084,833.625996
24.288846,923.986247,3375.493135,2970.991575,-0.188204,2.895831,2.895831,280.0,0.132505,-5.930124,32.785224,0.004042,1.960108e-005,0.009938,60.511024,5.35244,0.170726,60.747285,0.088454,286.400242,25.333235,287.518471,0.0144,17594123.484502,916.252723,66.3,5.864498,0.204955,66.558864,845.5152,14655801.885004,837.781676
24.293867,924.108776,3377.51112,2972.961052,-0.188229,2.896692,2.896692,280.0,0.132059,-5.768298,32.803678,0.004026,1.953506e-005,0.00994,60.795779,5.225374,0.17078,61.019925,0.08595,287.798057,24.736134,288.859132,0.01406,17600246.157111,916.40783,66.3,5.69846,0.203103,66.54444,849.659018,14799210.253585,841.958072
24.298887,924.189182,3386.248883,2981.66607,-0.188246,2.900433,2.900433,280.0,0.132338,-5.862528,32.854726,0.004028,1.957631e-005,0.009943,60.741746,5.30795,0.171257,60.973224,0.087386,287.558828,25.128484,288.654673,0.014283,17602272.648723,916.459161,66.3,5.793661,0.204034,66.55266,849.688093,14774617.048057,841.958072
24.303907,924.480771,3375.540446,2970.842644,-0.188304,2.895832,2.895832,280.0,0.131992,-6.009257,32.811464,0.004023,1.952508e-005,0.009945,60.791884,5.446678,0.170514,61.035395,0.089595,287.90235,25.794747,289.055587,0.014662,17615261.418704,916.788093,66.3,5.94018,0.202813,66.565575,849.65075,14809938.173501,841.958072
24.308928,924.681517,3390.774024,2985.992646,-0.188347,2.902351,2.902351,280.0,0.130676,-5.878093,32.894117,0.003973,1.933054e-005,0.009948,61.675082,5.393275,0.171274,61.910444,0.087447,292.175024,25.549704,293.290014,0.014523,17626114.717067,917.062848,66.3,5.797708,0.197924,66.553012,862.231263,15252779.851962,854.612595
24.313948,924.765573,3381.905011,2977.093363,-0.188362,2.89855,2.89855,280.0,0.130689,-5.845888,32.859706,0.003977,1.933232e-005,0.009951,61.591347,5.356819,0.170729,61.823859,0.086974,291.810177,25.379772,292.911782,0.014426,17629960.695786,917.160189,66.3,5.766347,0.197832,66.550287,861.15621,15214710.448659,853.550826
24.318969,925.048268,3387.535909,2982.609234,-0.188421,2.900951,2.900951,280.0,0.131065,-5.984955,32.89578,0.003984,1.9388e-005,0.009953,61.429935,5.473572,0.170948,61.673308,0.089103,291.127173,25.940211,292.28056,0.014745,17639864.826372,917.410808,66.3,5.907508,0.199128,66.562667,859.068704,15143571.475799,851.431244
24.323989,925.243083,3392.964274,2987.958669,-0.188461,2.903266,2.903266,280.0,0.130883,-5.922572,32.93082,0.003974,1.93611e-005,0.009956,61.598232,5.428404,0.171175,61.836961,0.088126,291.99141,25.732025,293.123047,0.014626,17647920.719635,917.614604,66.3,5.842751,0.198304,66.556951,862.241074,15233614.988323,854.612595
